verbatimLocality,species,verbatimSex,wgt,datasetname,sex,occurrence_id,eventDate,decimalLongitude,decimalLatitude
3,SH,M,26.0,Ecological Archives E090-118-D1.,male,16309,1989-07-04,31.938896000000383,-109.0812079999964
14,DM,M,46.0,Ecological Archives E090-118-D1.,male,16310,1989-07-04,31.937054000000455,-109.0818269999964
8,OL,F,18.0,Ecological Archives E090-118-D1.,female,16311,1989-07-04,31.93788400000041,-109.08167999999641
2,DO,M,58.0,Ecological Archives E090-118-D1.,male,16312,1989-07-04,31.938887000000367,-109.0819749999964
15,RM,F,10.0,Ecological Archives E090-118-D1.,female,16313,1989-07-04,31.937059000000463,-109.08103599999639
14,,M,116.0,Ecological Archives E090-118-D1.,male,16314,1989-07-04,31.937054000000455,-109.0818269999964
13,RF,F,13.0,Ecological Archives E090-118-D1.,female,16315,1989-07-04,31.937028000000442,-109.0826129999964
9,SS,,,Ecological Archives E090-118-D1.,,16316,1989-07-04,31.93785900000038,-109.08090299999638
8,DM,M,48.0,Ecological Archives E090-118-D1.,male,16317,1989-07-04,31.93788400000041,-109.08167999999641
3,RM,F,9.0,Ecological Archives E090-118-D1.,female,16318,1989-07-04,31.938896000000383,-109.0812079999964
3,RM,M,11.0,Ecological Archives E090-118-D1.,male,16319,1989-07-04,31.938896000000383,-109.0812079999964
11,OT,M,14.0,Ecological Archives E090-118-D1.,male,16320,1989-07-04,31.938056000000422,-109.07930699999636
4,DM,F,51.0,Ecological Archives E090-118-D1.,female,16321,1989-07-04,31.93889400000041,-109.0804089999964
5,PP,M,17.0,Ecological Archives E090-118-D1.,male,16322,1989-07-04,31.93897000000045,-109.07960199999637
11,DM,M,47.0,Ecological Archives E090-118-D1.,male,16323,1989-07-04,31.938056000000422,-109.07930699999636
10,RM,F,8.0,Ecological Archives E090-118-D1.,female,16324,1989-07-04,31.938017000000432,-109.08009099999637
8,DM,M,,Ecological Archives E090-118-D1.,male,16325,1989-07-04,31.93788400000041,-109.08167999999641
17,OT,M,22.0,Ecological Archives E090-118-D1.,male,16326,1989-07-29,31.93711700000044,-109.07941499999637
24,OT,F,19.0,Ecological Archives E090-118-D1.,female,16327,1989-07-29,31.93856000000045,-109.07773599999635
12,OT,F,18.0,Ecological Archives E090-118-D1.,female,16328,1989-07-29,31.938203000000424,-109.07851899999636
6,PP,F,19.0,Ecological Archives E090-118-D1.,female,16329,1989-07-29,31.939078000000418,-109.07883599999636
12,PE,M,22.0,Ecological Archives E090-118-D1.,male,16330,1989-07-29,31.938203000000424,-109.07851899999636
17,DM,F,40.0,Ecological Archives E090-118-D1.,female,16331,1989-07-29,31.93711700000044,-109.07941499999637
7,PE,,,Ecological Archives E090-118-D1.,,16332,1989-07-29,31.938113000000417,-109.0828159999964
6,PP,M,10.0,Ecological Archives E090-118-D1.,male,16333,1989-07-29,31.939078000000418,-109.07883599999636
19,SH,F,30.0,Ecological Archives E090-118-D1.,female,16334,1989-07-29,31.937438000000434,-109.07791199999635
12,RM,,,Ecological Archives E090-118-D1.,,16335,1989-07-29,31.938203000000424,-109.07851899999636
20,,M,88.0,Ecological Archives E090-118-D1.,male,16336,1989-07-29,31.936334000000446,-109.08019099999639
12,OT,M,,Ecological Archives E090-118-D1.,male,16337,1989-07-29,31.938203000000424,-109.07851899999636
20,DM,M,26.0,Ecological Archives E090-118-D1.,male,16338,1989-07-29,31.936334000000446,-109.08019099999639
24,RM,F,16.0,Ecological Archives E090-118-D1.,female,16339,1989-07-29,31.93856000000045,-109.07773599999635
1,DO,F,50.0,Ecological Archives E090-118-D1.,female,16340,1989-07-29,31.938851000000383,-109.08282899999641
20,,M,132.0,Ecological Archives E090-118-D1.,male,16341,1989-07-29,31.936334000000446,-109.08019099999639
22,DS,F,102.0,Ecological Archives E090-118-D1.,female,16342,1989-07-29,31.93644100000043,-109.07860199999637
21,RM,F,11.0,Ecological Archives E090-118-D1.,female,16343,1989-07-29,31.93644800000045,-109.07939799999636
1,DM,M,46.0,Ecological Archives E090-118-D1.,male,16344,1989-07-29,31.938851000000383,-109.08282899999641
20,DM,F,45.0,Ecological Archives E090-118-D1.,female,16345,1989-07-29,31.936334000000446,-109.08019099999639
20,RM,F,13.0,Ecological Archives E090-118-D1.,female,16346,1989-07-29,31.936334000000446,-109.08019099999639
20,DM,M,,Ecological Archives E090-118-D1.,male,16347,1989-07-29,31.936334000000446,-109.08019099999639
12,DM,M,49.0,Ecological Archives E090-118-D1.,male,16348,1989-07-29,31.938203000000424,-109.07851899999636
17,DM,M,51.0,Ecological Archives E090-118-D1.,male,16349,1989-07-29,31.93711700000044,-109.07941499999637
1,DO,F,47.0,Ecological Archives E090-118-D1.,female,16350,1989-07-29,31.938851000000383,-109.08282899999641
21,,M,77.0,Ecological Archives E090-118-D1.,male,16351,1989-07-29,31.93644800000045,-109.07939799999636
7,PE,M,21.0,Ecological Archives E090-118-D1.,male,16352,1989-07-29,31.938113000000417,-109.0828159999964
12,DO,F,52.0,Ecological Archives E090-118-D1.,female,16353,1989-07-29,31.938203000000424,-109.07851899999636
1,PP,M,18.0,Ecological Archives E090-118-D1.,male,16354,1989-07-29,31.938851000000383,-109.08282899999641
6,PE,M,23.0,Ecological Archives E090-118-D1.,male,16355,1989-07-29,31.939078000000418,-109.07883599999636
12,PE,M,14.0,Ecological Archives E090-118-D1.,male,16356,1989-07-29,31.938203000000424,-109.07851899999636
18,PM,F,25.0,Ecological Archives E090-118-D1.,female,16357,1989-07-29,31.937126000000415,-109.07863299999636
23,,,,Ecological Archives E090-118-D1.,,16358,1989-07-29,31.93676300000041,-109.07783799999636
3,SH,M,31.0,Ecological Archives E090-118-D1.,male,16359,1989-07-30,31.938896000000383,-109.0812079999964
13,PP,F,19.0,Ecological Archives E090-118-D1.,female,16360,1989-07-30,31.937028000000442,-109.0826129999964
10,RM,M,11.0,Ecological Archives E090-118-D1.,male,16361,1989-07-30,31.938017000000432,-109.08009099999637
5,OT,M,29.0,Ecological Archives E090-118-D1.,male,16362,1989-07-30,31.93897000000045,-109.07960199999637
9,DO,F,38.0,Ecological Archives E090-118-D1.,female,16363,1989-07-30,31.93785900000038,-109.08090299999638
15,PE,M,18.0,Ecological Archives E090-118-D1.,male,16364,1989-07-30,31.937059000000463,-109.08103599999639
11,DO,F,42.0,Ecological Archives E090-118-D1.,female,16365,1989-07-30,31.938056000000422,-109.07930699999636
9,DM,F,44.0,Ecological Archives E090-118-D1.,female,16366,1989-07-30,31.93785900000038,-109.08090299999638
10,RM,M,11.0,Ecological Archives E090-118-D1.,male,16367,1989-07-30,31.938017000000432,-109.08009099999637
3,PP,M,17.0,Ecological Archives E090-118-D1.,male,16368,1989-07-30,31.938896000000383,-109.0812079999964
8,DM,F,51.0,Ecological Archives E090-118-D1.,female,16369,1989-07-30,31.93788400000041,-109.08167999999641
8,DM,F,23.0,Ecological Archives E090-118-D1.,female,16370,1989-07-30,31.93788400000041,-109.08167999999641
3,OT,F,27.0,Ecological Archives E090-118-D1.,female,16371,1989-07-30,31.938896000000383,-109.0812079999964
5,RM,F,14.0,Ecological Archives E090-118-D1.,female,16372,1989-07-30,31.93897000000045,-109.07960199999637
11,DO,F,42.0,Ecological Archives E090-118-D1.,female,16373,1989-07-30,31.938056000000422,-109.07930699999636
8,DS,M,,Ecological Archives E090-118-D1.,male,16374,1989-07-30,31.93788400000041,-109.08167999999641
2,DO,F,48.0,Ecological Archives E090-118-D1.,female,16375,1989-07-30,31.938887000000367,-109.0819749999964
9,OL,F,31.0,Ecological Archives E090-118-D1.,female,16376,1989-07-30,31.93785900000038,-109.08090299999638
4,DM,M,28.0,Ecological Archives E090-118-D1.,male,16377,1989-07-30,31.93889400000041,-109.0804089999964
2,DM,F,51.0,Ecological Archives E090-118-D1.,female,16378,1989-07-30,31.938887000000367,-109.0819749999964
14,DM,M,52.0,Ecological Archives E090-118-D1.,male,16379,1989-07-30,31.937054000000455,-109.0818269999964
3,RM,M,11.0,Ecological Archives E090-118-D1.,male,16380,1989-07-30,31.938896000000383,-109.0812079999964
4,DM,F,44.0,Ecological Archives E090-118-D1.,female,16381,1989-07-30,31.93889400000041,-109.0804089999964
14,DM,F,41.0,Ecological Archives E090-118-D1.,female,16382,1989-07-30,31.937054000000455,-109.0818269999964
2,RF,F,16.0,Ecological Archives E090-118-D1.,female,16383,1989-07-30,31.938887000000367,-109.0819749999964
8,DM,M,46.0,Ecological Archives E090-118-D1.,male,16384,1989-07-30,31.93788400000041,-109.08167999999641
2,DO,M,58.0,Ecological Archives E090-118-D1.,male,16385,1989-07-30,31.938887000000367,-109.0819749999964
4,DM,F,40.0,Ecological Archives E090-118-D1.,female,16386,1989-07-30,31.93889400000041,-109.0804089999964
14,SS,,,Ecological Archives E090-118-D1.,,16387,1989-07-30,31.937054000000455,-109.0818269999964
3,RM,F,12.0,Ecological Archives E090-118-D1.,female,16388,1989-07-30,31.938896000000383,-109.0812079999964
3,PP,F,18.0,Ecological Archives E090-118-D1.,female,16389,1989-07-30,31.938896000000383,-109.0812079999964
4,DM,M,47.0,Ecological Archives E090-118-D1.,male,16390,1989-07-30,31.93889400000041,-109.0804089999964
14,DM,M,43.0,Ecological Archives E090-118-D1.,male,16391,1989-07-30,31.937054000000455,-109.0818269999964
13,PE,F,21.0,Ecological Archives E090-118-D1.,female,16392,1989-07-30,31.937028000000442,-109.0826129999964
3,RM,M,11.0,Ecological Archives E090-118-D1.,male,16393,1989-07-30,31.938896000000383,-109.0812079999964
5,PP,M,17.0,Ecological Archives E090-118-D1.,male,16394,1989-07-30,31.93897000000045,-109.07960199999637
4,DM,M,47.0,Ecological Archives E090-118-D1.,male,16395,1989-07-30,31.93889400000041,-109.0804089999964
14,DM,M,47.0,Ecological Archives E090-118-D1.,male,16396,1989-07-30,31.937054000000455,-109.0818269999964
14,DM,F,47.0,Ecological Archives E090-118-D1.,female,16397,1989-07-30,31.937054000000455,-109.0818269999964
5,PE,F,26.0,Ecological Archives E090-118-D1.,female,16398,1989-07-30,31.93897000000045,-109.07960199999637
14,,M,151.0,Ecological Archives E090-118-D1.,male,16399,1989-07-30,31.937054000000455,-109.0818269999964
11,DM,M,49.0,Ecological Archives E090-118-D1.,male,16400,1989-07-30,31.938056000000422,-109.07930699999636
2,PP,M,17.0,Ecological Archives E090-118-D1.,male,16401,1989-07-30,31.938887000000367,-109.0819749999964
9,DM,M,56.0,Ecological Archives E090-118-D1.,male,16402,1989-07-30,31.93785900000038,-109.08090299999638
8,DM,M,48.0,Ecological Archives E090-118-D1.,male,16403,1989-07-30,31.93788400000041,-109.08167999999641
14,OT,M,31.0,Ecological Archives E090-118-D1.,male,16404,1989-07-30,31.937054000000455,-109.0818269999964
13,AH,,,Ecological Archives E090-118-D1.,,16405,1989-07-30,31.937028000000442,-109.0826129999964
11,RM,F,8.0,Ecological Archives E090-118-D1.,female,16406,1989-07-30,31.938056000000422,-109.07930699999636
14,DM,M,50.0,Ecological Archives E090-118-D1.,male,16407,1989-07-30,31.937054000000455,-109.0818269999964
2,,F,97.0,Ecological Archives E090-118-D1.,female,16408,1989-07-30,31.938887000000367,-109.0819749999964
4,DM,M,45.0,Ecological Archives E090-118-D1.,male,16409,1989-07-30,31.93889400000041,-109.0804089999964
9,DM,M,52.0,Ecological Archives E090-118-D1.,male,16410,1989-07-30,31.93785900000038,-109.08090299999638
16,RM,F,15.0,Ecological Archives E090-118-D1.,female,16411,1989-07-30,31.937094000000414,-109.08024399999637
2,OT,M,22.0,Ecological Archives E090-118-D1.,male,16412,1989-07-30,31.938887000000367,-109.0819749999964
2,DO,F,43.0,Ecological Archives E090-118-D1.,female,16413,1989-07-30,31.938887000000367,-109.0819749999964
4,DM,F,44.0,Ecological Archives E090-118-D1.,female,16414,1989-07-30,31.93889400000041,-109.0804089999964
8,DM,F,36.0,Ecological Archives E090-118-D1.,female,16415,1989-07-30,31.93788400000041,-109.08167999999641
14,DM,F,42.0,Ecological Archives E090-118-D1.,female,16416,1989-07-30,31.937054000000455,-109.0818269999964
1,DM,F,,Ecological Archives E090-118-D1.,female,16417,1989-09-03,31.938851000000383,-109.08282899999641
6,PP,M,17.0,Ecological Archives E090-118-D1.,male,16418,1989-09-03,31.939078000000418,-109.07883599999636
1,OL,M,29.0,Ecological Archives E090-118-D1.,male,16419,1989-09-03,31.938851000000383,-109.08282899999641
12,OT,M,22.0,Ecological Archives E090-118-D1.,male,16420,1989-09-03,31.938203000000424,-109.07851899999636
17,DO,F,66.0,Ecological Archives E090-118-D1.,female,16421,1989-09-03,31.93711700000044,-109.07941499999637
18,PP,F,15.0,Ecological Archives E090-118-D1.,female,16422,1989-09-03,31.937126000000415,-109.07863299999636
6,PF,M,7.0,Ecological Archives E090-118-D1.,male,16423,1989-09-03,31.939078000000418,-109.07883599999636
12,DO,F,51.0,Ecological Archives E090-118-D1.,female,16424,1989-09-03,31.938203000000424,-109.07851899999636
17,OT,M,24.0,Ecological Archives E090-118-D1.,male,16425,1989-09-03,31.93711700000044,-109.07941499999637
6,PF,F,7.0,Ecological Archives E090-118-D1.,female,16426,1989-09-03,31.939078000000418,-109.07883599999636
21,SH,F,127.0,Ecological Archives E090-118-D1.,female,16427,1989-09-03,31.93644800000045,-109.07939799999636
1,PP,M,17.0,Ecological Archives E090-118-D1.,male,16428,1989-09-03,31.938851000000383,-109.08282899999641
23,OT,M,27.0,Ecological Archives E090-118-D1.,male,16429,1989-09-03,31.93676300000041,-109.07783799999636
17,DO,F,23.0,Ecological Archives E090-118-D1.,female,16430,1989-09-03,31.93711700000044,-109.07941499999637
12,OT,F,22.0,Ecological Archives E090-118-D1.,female,16431,1989-09-03,31.938203000000424,-109.07851899999636
1,DO,F,54.0,Ecological Archives E090-118-D1.,female,16432,1989-09-03,31.938851000000383,-109.08282899999641
22,DM,F,58.0,Ecological Archives E090-118-D1.,female,16433,1989-09-03,31.93644100000043,-109.07860199999637
1,OT,F,22.0,Ecological Archives E090-118-D1.,female,16434,1989-09-03,31.938851000000383,-109.08282899999641
12,PE,M,23.0,Ecological Archives E090-118-D1.,male,16435,1989-09-03,31.938203000000424,-109.07851899999636
22,DM,F,36.0,Ecological Archives E090-118-D1.,female,16436,1989-09-03,31.93644100000043,-109.07860199999637
1,OT,F,30.0,Ecological Archives E090-118-D1.,female,16437,1989-09-03,31.938851000000383,-109.08282899999641
12,OT,M,29.0,Ecological Archives E090-118-D1.,male,16438,1989-09-03,31.938203000000424,-109.07851899999636
17,SS,,,Ecological Archives E090-118-D1.,,16439,1989-09-03,31.93711700000044,-109.07941499999637
1,OT,M,28.0,Ecological Archives E090-118-D1.,male,16440,1989-09-03,31.938851000000383,-109.08282899999641
1,DO,M,52.0,Ecological Archives E090-118-D1.,male,16441,1989-09-03,31.938851000000383,-109.08282899999641
22,DS,F,121.0,Ecological Archives E090-118-D1.,female,16442,1989-09-03,31.93644100000043,-109.07860199999637
1,DM,M,48.0,Ecological Archives E090-118-D1.,male,16443,1989-09-03,31.938851000000383,-109.08282899999641
12,DM,M,49.0,Ecological Archives E090-118-D1.,male,16444,1989-09-03,31.938203000000424,-109.07851899999636
23,OT,F,27.0,Ecological Archives E090-118-D1.,female,16445,1989-09-03,31.93676300000041,-109.07783799999636
6,PE,F,28.0,Ecological Archives E090-118-D1.,female,16446,1989-09-03,31.939078000000418,-109.07883599999636
17,,F,118.0,Ecological Archives E090-118-D1.,female,16447,1989-09-03,31.93711700000044,-109.07941499999637
6,PP,F,18.0,Ecological Archives E090-118-D1.,female,16448,1989-09-03,31.939078000000418,-109.07883599999636
12,DO,F,54.0,Ecological Archives E090-118-D1.,female,16449,1989-09-03,31.938203000000424,-109.07851899999636
19,OT,F,25.0,Ecological Archives E090-118-D1.,female,16450,1989-09-03,31.937438000000434,-109.07791199999635
19,PE,F,23.0,Ecological Archives E090-118-D1.,female,16451,1989-09-03,31.937438000000434,-109.07791199999635
19,SH,F,100.0,Ecological Archives E090-118-D1.,female,16452,1989-09-03,31.937438000000434,-109.07791199999635
7,,,,Ecological Archives E090-118-D1.,,16453,1989-09-03,31.938113000000417,-109.0828159999964
20,,,,Ecological Archives E090-118-D1.,,16454,1989-09-03,31.936334000000446,-109.08019099999639
24,,,,Ecological Archives E090-118-D1.,,16455,1989-09-03,31.93856000000045,-109.07773599999635
11,DO,F,37.0,Ecological Archives E090-118-D1.,female,16456,1989-09-04,31.938056000000422,-109.07930699999636
9,DO,F,49.0,Ecological Archives E090-118-D1.,female,16457,1989-09-04,31.93785900000038,-109.08090299999638
16,PE,F,27.0,Ecological Archives E090-118-D1.,female,16458,1989-09-04,31.937094000000414,-109.08024399999637
4,DM,F,40.0,Ecological Archives E090-118-D1.,female,16459,1989-09-04,31.93889400000041,-109.0804089999964
9,DO,M,50.0,Ecological Archives E090-118-D1.,male,16460,1989-09-04,31.93785900000038,-109.08090299999638
8,DM,M,46.0,Ecological Archives E090-118-D1.,male,16461,1989-09-04,31.93788400000041,-109.08167999999641
13,OT,M,22.0,Ecological Archives E090-118-D1.,male,16462,1989-09-04,31.937028000000442,-109.0826129999964
3,,M,208.0,Ecological Archives E090-118-D1.,male,16463,1989-09-04,31.938896000000383,-109.0812079999964
8,DM,M,49.0,Ecological Archives E090-118-D1.,male,16464,1989-09-04,31.93788400000041,-109.08167999999641
3,PP,F,16.0,Ecological Archives E090-118-D1.,female,16465,1989-09-04,31.938896000000383,-109.0812079999964
14,DM,M,50.0,Ecological Archives E090-118-D1.,male,16466,1989-09-04,31.937054000000455,-109.0818269999964
8,DM,F,55.0,Ecological Archives E090-118-D1.,female,16467,1989-09-04,31.93788400000041,-109.08167999999641
8,PP,F,15.0,Ecological Archives E090-118-D1.,female,16468,1989-09-04,31.93788400000041,-109.08167999999641
2,DO,F,45.0,Ecological Archives E090-118-D1.,female,16469,1989-09-04,31.938887000000367,-109.0819749999964
9,DM,F,42.0,Ecological Archives E090-118-D1.,female,16470,1989-09-04,31.93785900000038,-109.08090299999638
9,DM,M,53.0,Ecological Archives E090-118-D1.,male,16471,1989-09-04,31.93785900000038,-109.08090299999638
3,SH,F,96.0,Ecological Archives E090-118-D1.,female,16472,1989-09-04,31.938896000000383,-109.0812079999964
2,DO,M,56.0,Ecological Archives E090-118-D1.,male,16473,1989-09-04,31.938887000000367,-109.0819749999964
3,SH,M,16.0,Ecological Archives E090-118-D1.,male,16474,1989-09-04,31.938896000000383,-109.0812079999964
14,DM,M,46.0,Ecological Archives E090-118-D1.,male,16475,1989-09-04,31.937054000000455,-109.0818269999964
5,OT,F,22.0,Ecological Archives E090-118-D1.,female,16476,1989-09-04,31.93897000000045,-109.07960199999637
8,DM,F,42.0,Ecological Archives E090-118-D1.,female,16477,1989-09-04,31.93788400000041,-109.08167999999641
14,DM,F,43.0,Ecological Archives E090-118-D1.,female,16478,1989-09-04,31.937054000000455,-109.0818269999964
8,PP,M,13.0,Ecological Archives E090-118-D1.,male,16479,1989-09-04,31.93788400000041,-109.08167999999641
14,DO,M,45.0,Ecological Archives E090-118-D1.,male,16480,1989-09-04,31.937054000000455,-109.0818269999964
4,DM,M,47.0,Ecological Archives E090-118-D1.,male,16481,1989-09-04,31.93889400000041,-109.0804089999964
14,AH,,,Ecological Archives E090-118-D1.,,16482,1989-09-04,31.937054000000455,-109.0818269999964
